"","Hugo_Symbol","PRAD_Median"
"10307","SMURF1",244.595
"10308","ZNF266",419.225
"10309","GOLGA8K",3.975
"10310","PCID2",816.465
"10311","RECQL",285.03
"10312","NLRC4",8.35
"10313","KAZALD1",509.255
"10314","NANOS3",18.105
"10315","NUDCD2",500.46
"10316","PRDX5",7331.22
"10317","IGFL1",1.75
"10318","RPL15",45229.51
"10319","SEMA4C",735.74
"10320","SLC45A3",16534.86
"10321","HARS",1259.69
"10322","CDC7",30.56
"10323","CCS",1195.835
"10324","RAB38",78.89
"10325","KCND1",28.35
"10326","CTD-2267D19.3",147.06
"10327","RGS17",40.355
"10328","CD4",191.015
"10329","HIGD2A",4166.625
"10330","CTD-3088G3.8",24.9
"10331","PPP5C",998.465
"10332","SYK",134.775
"10333","INCENP",159.42
"10334","SPTB",20.41
"10335","PRSS46",1.255
"10336","KLHDC8A",5.985
"10337","ENG",1163.275
"10338","WASF2",1012.415
"10339","STARD13",176.91
"10340","KAAG1",1.17
"10341","ZBTB37",36.275
"10342","ASGR1",21.955
"10343","IGSF21",105.52
"10344","CTHRC1",45.85
"10345","WDFY3",283.16
"10346","DCAF12",491.85
"10347","TTC7B",470.14
"10348","AC073343.1",14.585
"10349","SEPT5",371.25
"10350","FAM149A",383.01
"10351","IGLL1",0
"10352","PNLIP",0
"10353","SCN5A",11
"10354","CENPA",6.26
"10355","SLC25A44",318.585
"10356","GFPT1",761.76
"10357","SYNPR",0.37
"10358","TSPAN19",5.705
"10359","PAFAH1B2",845.29
"10360","DAAM2",304.54
"10361","CSN1S1",0
"10362","CTB-60B18.6",0
"10363","DISP2",15.795
"10364","HSF4",561.255
"10365","TRIM28",6426.47
"10366","FAM26D",0.145
"10367","PPIL1",542.075
"10368","PSTK",105.52
"10369","CTC-512J12.6",0
"10370","RALGAPB",406.31
"10371","LRRC66",3.41
"10372","CRYZL1",674.59
"10373","FGF22",6.035
"10374","MT-ND6",74259.73
"10375","NMRK1",808.08
"10376","PRPF39",393.825
"10377","EHMT1",708.195
"10378","VSTM2L",338.555
"10379","FAM183A",70.505
"10380","S100A7",2.57
"10381","LRRC70",46.015
"10382","BUD13",324.16
"10383","DLG1",620.67
"10384","DUS4L",131.065
"10385","STK39",925.09
"10386","L1CAM",84.335
"10387","DHODH",182.55
"10388","TLR5",147.615
"10389","TNNI3",2.545
"10390","KLHL30",10.235
"10391","PFDN6",1781.89
"10392","SNX8",324.16
"10393","TAPBP",1679.885
"10394","POPDC3",15.015
"10395","HIST1H2AM",22.51
"10396","BPIFB2",46.465
"10397","ARSJ",136.67
"10398","ZNF74",129.695
"10399","TOP2A",42.565
"10400","APBA3",372.515
"10401","DACT3",296.185
"10402","CMTR1",563.18
"10403","MR1",318.585
"10404","LY6G6C",5.36
"10405","THBS4",189.035
"10406","STXBP5L",35.755
"10407","ZNF610",99.43
"10408","SCMH1",1220.985
"10409","GPR18",8.35
"10410","ERF",725.7
"10411","KLB",2.24
"10412","PLG",2.305
"10413","ATG4C",150.2
"10414","FAM170A",0.225
"10415","IL17RE",271.48
"10416","ZCCHC6",686.4
"10417","THYN1",1832.01
"10418","ARIH2",1015.95
"10419","EFEMP2",1745.2
"10420","TRIM62",132.435
"10421","GPR137C",12.64
"10422","MMRN2",305.55
"10423","SIGLEC1",9.925
"10424","TUBA1B",8450.6
"10425","AC003101.1",0
"10426","SRCRB4D",21.015
"10427","OR2H2",0.395
"10428","GBA2",1422.285
"10429","ETS1",363.7
"10430","OXCT1",585.1
"10431","TRABD2A",13.625
"10432","MRPL42",947.85
"10433","RP11-216L13.17",17.45
"10434","TRPS1",145.525
"10435","PTH2R",5.065
"10436","DHRS4L2",769.69
"10437","FMR1",409.155
"10438","ZNF485",56.085
"10439","RFPL4A",0.65
"10440","APOBR",56.085
"10441","NOMO1",1167.14
"10442","TTC40",9.2
"10443","CHRNB2",1.3
"10444","GNL3",1757.385
"10445","MYO19",241.2
"10446","CHST10",240.355
"10447","AQP7",17.77
"10448","MKKS",718.08
"10449","LMNB1",90.14
"10450","GDI2",2855.71
"10451","VPS8",317.485
"10452","GPR62",6.725
"10453","C10orf82",39.095
"10454","PLGRKT",644.83
"10455","CTD-2105E13.6",0
"10456","CCR1",25.565
"10457","CYP2B6",0
"10458","ZNRF3",181.92
"10459","TMEM18",887.495
"10460","RWDD4",407.73
"10461","MPC1",1308.69
"10462","BMI1",961.44
"10463","WDR65",8.415
"10464","ZNF551",69.03
"10465","C21orf59",1001.93
"10466","RAPGEF5",99.45
"10467","RGPD8",35.045
"10468","MFAP2",404.905
"10469","ARR3",0
"10470","TMEM222",1447.15
"10471","CLDN4",3794.3
"10472","THEMIS2",135.81
"10473","PRKRA",948.03
"10474","BBC3",112.785
"10475","SCN1B",147.575
"10476","ASB13",395.18
"10477","AIMP1",912.34
"10478","IMP4",1498.26
"10479","AGO1",202.66
"10480","MUC1",912.34
"10481","SLC4A2",1645.295
"10482","KRT4",156.155
"10483","PRAM1",56.68
"10484","TRIM72",0.375
"10485","MASTL",85.82
"10486","FBXO3",660.7
"10487","hsa-mir-1199",228.145
"10488","CCDC68",78.175
"10489","USF2",2855.44
"10490","NFE2",5.02
"10491","CCNB2",50.45
"10492","FAR2",58.3
"10493","WNT7B",139.1
"10494","MTG1",733.2
"10495","AHNAK2",409.395
"10496","NELFA",587.13
"10497","DMRTA1",35.125
"10498","WDR45",1651
"10499","RUNDC1",419.225
"10500","MOB3A",728.11
"10501","FTSJ3",696.03
"10502","ATP2C1",2906.22
"10503","NKAIN1",33.3
"10504","FDXACB1",45.69
"10505","ZNF28",240.355
"10506","FFAR4",2.14
"10507","PRUNE",547.76
"10508","MAL2",857.145
"10509","EIF3H",4210.26
"10510","DEK",1199.98
"10511","WDR38",1.555
"10512","CLIP3",549.685
"10513","EMR2",30.67
"10514","CA9",7.63
"10515","MSH6",440.115
"10516","AL132989.1",3.995
"10517","ERG",141.56
"10518","DYDC2",2.96
"10519","TRMT10C",325.29
"10520","ITSN1",372.515
"10521","HLA-E",7332.63
"10522","HCN2",6.81
"10523","DDB1",3467.35
"10524","NPM2",269.7
"10525","NIPAL1",66.885
"10526","PAM16",772.37
"10527","KRT7",1943.265
"10528","GLTPD1",488.52
"10529","KIAA1217",735.74
"10530","TYMP",465.29
"10531","PHB2",4388.98
"10532","HTR3B",0
"10533","ABCB10",209.11
"10534","RAMP1",4210.26
"10535","SLC35E3",151.225
"10536","VAMP8",4481.23
"10537","RMND5A",357.4
"10538","GLYATL1",276.325
"10539","PNMT",59.975
"10540","RND3",785.895
"10541","TSPEAR",0.95
"10542","CTD-2535L24.2",0
"10543","LLPH",616.37
"10544","WDR88",4.01
"10545","ARFGAP2",1929.835
"10546","ZBTB21",131.975
"10547","LTBP4",5046.34
"10548","MOAP1",1005.465
"10549","TIGD1",56.28
"10550","ZNF790",93.025
"10551","SGSH",957.885
"10552","ATXN7L1",151.755
"10553","TLR2",64.125
"10554","PDPK1",377.725
"10555","JTB",4388.98
"10556","RBM7",471.845
"10557","ARHGEF16",336.865
"10558","RPL35A",42789.67
"10559","CISD3",1331.605
"10560","MCM3AP",799.675
"10561","COX7A1",3022.95
"10562","BTAF1",239.52
"10563","AC007040.11",0.945
"10564","RNF14",1062.795
"10565","DESI1",416.32
"10566","TTLL7",183.83
"10567","ZSCAN29",187.82
"10568","JUN",3639.7
"10569","IQCK",357.35
"10570","HEPACAM",4.43
"10571","GTF2A1",264.185
"10572","SAMD12",79.45
"10573","BAMBI",209.11
"10574","ACTL6B",0
"10575","PCDHGA8",4.985
"10576","INPP5B",197.805
"10577","CIDEC",17.94
"10578","CAPN3",94.01
"10579","MEGF10",13.875
"10580","SGK3",183.895
"10581","C22orf46",206.225
"10582","FAM159B",1.815
"10583","NCBP2",1159.07
"10584","FXN",380.375
"10585","UPK2",10.92
"10586","KCNK5",41.52
"10587","CHRNA5",65.72
"10588","PALMD",462.045
"10589","COPA",1832.055
"10590","AC074091.13",1.005
"10591","CTD-2192J16.22",59.97
"10592","PCDHB10",29.59
"10593","XRCC5",2655.075
"10594","ZNF865",150.7
"10595","LY86",82.875
"10596","PIK3CB",525.41
"10597","ATP2B3",0.21
"10598","CCL4L2",38.3
"10599","DNASE1L3",51.36
"10600","GPC4",272.505
"10601","MSX2",68.31
"10602","FGF8",0
"10603","TAGAP",42.12
"10604","DLC1",105.89
"10605","GTF2A1L",15.315
"10606","RP11-298I3.5",61.685
"10607","RAB33B",114.36
"10608","AL136218.1",82.58
"10609","FREM1",29.59
"10610","SGOL1",3.975
"10611","FPR1",54.145
"10612","PHF17",480.08
"10613","PHF21B",50.66
"10614","GPR135",42.87
"10615","CTC1",339.14
"10616","NPIPA8",9.13
"10617","FAIM2",178.155
"10618","KIF12",142.655
"10619","GHRHR",5.395
"10620","C9orf40",57.085
"10621","SLC35F3",15.51
"10622","RILP",230.52
"10623","COL23A1",86.19
"10624","PCDHGA2",46.525
"10625","SLC9A5",10.12
"10626","KEL",8.83
"10627","PPP6R3",906.03
"10628","PILRB",542.075
"10629","EIF2AK4",860.1
"10630","POLG2",159.91
"10631","PRRT2",123.08
"10632","COX17",2018.85
"10633","ZC3HAV1L",35.25
"10634","SPRR2E",0
"10635","CNTNAP5",0.555
"10636","KCND2",2.295
"10637","LAMA2",107.775
"10638","EPHB4",1073.935
"10639","CXorf40B",802.43
"10640","AMT",676.97
"10641","FOXD4L1",1.21
"10642","KLRC4",2.11
"10643","AL354718.1",53.225
"10644","ETV4",64.115
"10645","FCER1G",591.22
"10646","ENPP5",647.085
"10647","DDX43",17.77
"10648","AC110771.1",11.255
"10649","TEFM",207.66
"10650","CYB5R2",534.625
"10651","C16orf80",810.815
"10652","C1orf174",368.655
"10653","ZNF175",105.155
"10654","PSPC1",656.11
"10655","ING5",435.55
"10656","RAB4B-EGLN2",14.725
"10657","DNAJC9",255.89
"10658","SLC16A12",4.54
"10659","WDR16",7.91
"10660","HOXD4",8.395
"10661","RSPH10B2",1.9
"10662","AC010642.1",5.255
"10663","GDPGP1",121.37
"10664","KBTBD6",123.955
"10665","LRRC20",132.9
"10666","UPP1",237.91
"10667","LTF",4196.82
"10668","CLEC2A",0
"10669","MSH4",0.745
"10670","HSD17B12",1373.805
"10671","MMS19",833.64
"10672","IL17B",41.665
"10673","MYH1",0.69
"10674","GAS2L1",512.78
"10675","KCNQ1",276.24
"10676","BMP4",391.36
"10677","CCDC57",1535.05
"10678","TMEM256-PLSCR3",720.58
"10679","RNASE2",9.235
"10680","CDH10",45.08
"10681","ZMYM3",393.81
"10682","PRTG",7.515
"10683","PRTN3",2.31
"10684","PTPRF",3360.94
"10685","NDUFS5",9673.69
"10686","LRRC45",228.955
"10687","SKAP2",241.19
"10688","GAL3ST4",112.815
"10689","USP14",796.88
"10690","ZMYND8",320.8
"10691","MGAT5",234.57
"10692","PREX2",37.985
"10693","ARSE",14.835
"10694","OGG1",406.31
"10695","ACTG2",58859.355
"10696","TPPP",50.445
"10697","CCT3",3515.765
"10698","SCG3",6.185
"10699","HIST1H3H",57.69
"10700","MAML3",158.79
"10701","SCIN",102.61
"10702","NUBP1",788.615
"10703","DBF4B",90.14
"10704","UBAP1L",37.185
"10705","PIGZ",168.49
"10706","RGS6",4.86
"10707","ZNF710",249.74
"10708","FAM83D",161.02
"10709","TLL1",19.765
"10710","KIAA1731",149.12
"10711","RP11-894J14.5",2.295
"10712","RXFP1",10.2
"10713","P2RY8",16.39
"10714","BUB1",13.67
"10715","GAGE1",0
"10716","FAM122B",438.59
"10717","RPL35",46824.565
"10718","SLC4A11",101.19
"10719","SGK494",47.17
"10720","R3HDM1",244.57
"10721","PHOSPHO2",234.575
"10722","KIAA0020",406.31
"10723","B4GALT7",748.63
"10724","ADNP",703.28
"10725","PRR5",409.155
"10726","PLEKHM3",54.97
"10727","AP000295.9",6.6
"10728","ST5",1427.25
"10729","C12orf23",705.76
"10730","MBIP",452.58
"10731","BIVM",260.38
"10732","LRIG2",101.895
"10733","C7orf31",75.905
"10734","FHOD1",326.425
"10735","ROBO3",306.62
"10736","HLA-DMA",1073.91
"10737","TMEM27",28.65
"10738","BLVRA",1277.32
"10739","PRKCB",141.585
"10740","NAA38",863.075
"10741","PSMD13",3135.65
"10742","RAB39A",3.395
"10743","RPL30",60723.88
"10744","ZNF24",547.8
"10745","KLK15",32.685
"10746","DPH3",299.25
"10747","FAM211B",777.745
"10748","LRRC1",300.29
"10749","TSFM",669.94
"10750","NEIL3",1.13
"10751","SNRNP48",141.025
"10752","CNTD1",55.49
"10753","DMRT3",0
"10754","ZFAND2A",691.18
"10755","BATF",151.75
"10756","GATA2",1457.26
"10757","GTF2H2C",373.81
"10758","MMP21",1.66
"10759","PAQR4",429.705
"10760","ANKRD37",918.735
"10761","BBX",601.605
"10762","GOLGA8N",57.485
"10763","AC008443.1",0
"10764","GRM3",2.27
"10765","ATP5C1",4109.245
"10766","DBT",222.665
"10767","RBMX",2710.75
"10768","MLH1",620.68
"10769","EIF4G2",9057.635
"10770","TRAF3IP3",126.12
"10771","HADHB",2255.7
"10772","AEBP1",2816.175
"10773","ATG4A",228.925
"10774","IL7",51.36
"10775","FLVCR2",48.18
"10776","BPHL",367.37
"10777","NFATC1",179.395
"10778","MAP1A",112.815
"10779","MYZAP",411.66
"10780","TMEM245",591.22
"10781","PCOLCE2",375.215
"10782","ABCG4",4.88
"10783","CROCC",231.375
"10784","RNF44",466.895
"10785","ACSL3",2434.555
"10786","BEND6",44.585
"10787","DPF2",1001.95
"10788","C16orf87",120.94
"10789","WDR61",1477.725
"10790","LTB4R2",34.64
"10791","FDCSP",2.195
"10792","POU4F1",0
"10793","LHX1",0
"10794","ANXA9",41.08
"10795","LRIF1",219.565
"10796","RP11-934B9.3",0
"10797","TNFRSF6B",41.12
"10798","FAAH2",438.595
"10799","DRD4",6.81
"10800","BARX2",142.14
"10801","ZNF808",99.43
"10802","ZNF267",92.7
"10803","CSNK2B-LY6G5B-1181",19.535
"10804","ZFP57",5.195
"10805","TMEM159",988.12
"10806","USP27X",79.73
"10807","APLP1",111.99
"10808","RAB40AL",0
"10809","CAPN8",70.26
"10810","SCCPDH",1159.07
"10811","MYOC",50.81
"10812","NSA2",2163.825
"10813","CTNNA1",3887.53
"10814","PGAP2",751.22
"10815","FLJ00104",26.47
"10816","ELAC2",857.105
"10817","ARMC2",49.92
"10818","ARL8A",1005.415
"10819","PDCD2",1048.2
"10820","NOC2L",1151.06
"10821","TMEM128",769.69
"10822","DDR1",2836.32
"10823","SNX22",50.81
"10824","IFI35",1092.76
"10825","DESI2",312
"10826","COLEC11",52.275
"10827","PPP1R1A",179.42
"10828","SRD5A1",102.97
"10829","CEP57L1",124.805
"10830","BCAM",6629.99
"10831","PPP2R5E",268.665
"10832","NKX3-1",9283.155
"10833","CLIC4",1998.5
"10834","MRGBP",257.675
"10835","HIST1H2AH",0
"10836","TMOD4",7.61
"10837","CDH1",2925.74
"10838","LRRC48",107.38
"10839","C2CD4A",7.91
"10840","PLEKHN1",39.655
"10841","TMEM11",808.02
"10842","EFCAB4A",1175.72
"10843","C3orf38",231.32
"10844","FBXO7",1709.26
"10845","FGD3",57.285
"10846","RSPH1",118.015
"10847","AP5S1",236.215
"10848","TIMP2",3996.85
"10849","FAM166B",18.165
"10850","ZMPSTE24",822.15
"10851","TMEM147",2335.785
"10852","YARS",738.31
"10853","ADAMDEC1",14.19
"10854","PENK",307.81
"10855","CCDC152",74.58
"10856","U2AF1",2359.715
"10857","MCM9",181.92
"10858","EID1",4955.165
"10859","GSG1L",5.5
"10860","CKMT1A",176.92
"10861","RNASEK",7081.46
"10862","OPTN",957.795
"10863","C16orf72",281.09
"10864","FAM73A",187.055
"10865","C17orf103",190.345
"10866","MUL1",656.13
"10867","GOLGB1",1183.48
"10868","AC005544.1",4.355
"10869","FAHD2A",463.66
"10870","C11orf30",225.77
"10871","MED7",269.6
"10872","ERN2",61.575
"10873","MYL12B",9441.865
"10874","PPIA",27841.645
"10875","APAF1",123.505
"10876","RP11-343C2.9",0
"10877","DLGAP1",104.785
"10878","KRT78",0
"10879","C2CD5",340.325
"10880","WDR34",918.695
"10881","GMEB2",193.685
"10882","ZNF583",71.03
"10883","GOLT1B",521.77
"10884","CCNT1",196.415
"10885","SDR16C5",6.045
"10886","HPX",33.3
"10887","ANGPTL3",1.65
"10888","AL359091.2",2.04
"10889","TMC6",672.29
"10890","LIN7C",300.305
"10891","RAVER1",519.955
"10892","VPREB1",0
"10893","ZNF407",97.36
"10894","KRT20",0.5
"10895","FRS2",205.5
"10896","LRP5L",99.43
"10897","CCDC97",493.57
"10898","ICOS",3.38
"10899","CCDC3",423.775
"10900","SYT11",190.345
"10901","MYO18B",1.71
"10902","ST6GALNAC2",325.295
"10903","GNRH1",24.99
"10904","RAB7L1",377.725
"10905","NRGN",76.715
"10906","FRRS1L",42.26
"10907","MICALCL",19.895
"10908","DZIP1L",56.305
"10909","ZNF555",75.11
"10910","UBE2I",1909.85
"10911","MLEC",2201.625
"10912","TXNL4A",1923.14
"10913","ZNF653",199.19
"10914","POC1B-GALNT4",8.35
"10915","SYT1",125.675
"10916","POM121C",491.85
"10917","RDM1",2.745
"10918","ZNF417",127.89
"10919","FOXD4",5.13
"10920","DCLRE1C",131.525
"10921","LRP4",130.6
"10922","SPATS1",0.37
"10923","RAB9B",98.405
"10924","EPHX3",29.495
"10925","C1orf168",59.62
"10926","CTC-454I21.3",1.88
"10927","SPATC1L",601.58
"10928","IQGAP2",872.185
"10929","GRAMD2",70.015
"10930","FAM126B",88.88
"10931","PARP11",218.795
"10932","ABCF3",1088.945
"10933","LAIR2",2.43
"10934","KIAA0226L",33.91
"10935","RPS21",54350.59
"10936","TRIQK",500.475
"10937","MARCO",20.04
"10938","SCO1",497.01
"10939","CCDC148",22.345
"10940","ARSF",4.095
"10941","F2R",199.36
"10942","SFXN4",599.49
"10943","C4orf21",28.345
"10944","MAPK1",967.76
"10945","P4HA2",468.51
"10946","ZNF234",83.75
"10947","CD200",302.4
"10948","SYTL4",653.845
"10949","SNX29",115.58
"10950","STX19",78.28
"10951","TIMM17A",791.37
"10952","HCK",135.29
"10953","ATP5D",3807.69
"10954","PGPEP1",538.32
"10955","BACE2",1685.755
"10956","TMEM150C",345.09
"10957","IL20",1.545
"10958","POU5F2",0.33
"10959","TGM3",11.91
"10960","FBXL16",59.6
"10961","TG",90.14
"10962","PAG1",52.085
"10963","IFNL1",0
"10964","KCTD21",116.785
"10965","MIPOL1",161.58
"10966","TM4SF18",105.16
"10967","PNPLA3",1.43
"10968","TLR9",4.395
"10969","AMOTL1",693.58
"10970","SLC46A2",5.05
"10971","CMPK2",70.88
"10972","TMEM251",1167.17
"10973","PTAR1",181.94
"10974","DMRTC1",14.085
"10975","LMF2",1286.18
"10976","CCDC88A",118.015
"10977","MAPK6",323.045
"10978","AC007401.2",0
"10979","CCDC22",465.29
"10980","FOXA2",10.015
"10981","GABRR1",0.76
"10982","HLA-DQA1",797.345
"10983","DNM2",1594.77
"10984","MYCBPAP",11.385
"10985","ANKK1",17.835
"10986","TMEM259",2555.64
"10987","MMP14",1273.795
"10988","SLC38A11",171.45
"10989","IL13RA2",61.68
"10990","SLC9A3R2",3580.785
"10991","SP2",358.54
"10992","CEP78",127.895
"10993","COMMD2",414.915
"10994","R3HCC1",857.105
"10995","MIER1",364.825
"10996","C21orf119",334.465
"10997","SLC4A10",1.61
"10998","MYBL2",10.8
"10999","C19orf71",28.855
"11000","ZMYM6",187.71
"11001","SGCG",38.41
"11002","OGFR",761.72
"11003","ASAP2",128.34
"11004","POLR1C",622.83
"11005","ZNF85",102.255
"11006","LZTS2",1336.205
"11007","MAPK3",1611.415
"11008","NONO",4210.15
"11009","GDF11",161.05
"11010","STK4",195.74
"11011","TRIM34",135.715
"11012","SLC4A7",140.54
"11013","BCL2L11",247.14
"11014","IST1",2835.775
"11015","NDUFAF7",195.04
"11016","EMD",2335.28
"11017","AP1G2",1397.83
"11018","NFXL1",150.3
"11019","GTF3C2",746.02
"11020","POLB",810.815
"11021","UPRT",269.605
"11022","MRRF",377.725
"11023","ZNF451",325.295
"11024","BRSK1",96.35
"11025","SLC25A23",1208.805
"11026","LRIT3",1.8
"11027","NRXN1",38.705
"11028","HDGFL1",0
"11029","SAMD14",85.22
"11030","KCTD15",392.45
"11031","TAOK2",567.155
"11032","EPS15",686.4
"11033","AKR7A2",1493.045
"11034","FUZ",505.705
"11035","CRELD2",1015.95
"11036","FAM212A",142.51
"11037","AL590235.1",0
"11038","POLR3E",738.29
"11039","KDM6A",320.8
"11040","PPP4R2",478.395
"11041","RAB11B",3028.8
"11042","RCN1",2485.67
"11043","RBM12B-AS1",14.14
"11044","AZI1",150.695
"11045","PRLR",25.355
"11046","VTA1",565.14
"11047","RBMXL1",250.605
"11048","EPGN",7.425
"11049","PPFIBP2",783.16
"11050","ERCC6L",4.84
"11051","NRAS",291.045
"11052","PAQR9",0
"11053","ZNF787",473.425
"11054","PARP10",944.55
"11055","WRN",124.37
"11056","STARD5",316.37
"11057","STAP1",16.095
"11058","UQCRC2",3223.835
"11059","PYGM",346.3
"11060","OCLN",185.11
"11061","NEO1",1051.79
"11062","TEX2",455.735
"11063","ITGA3",961.07
"11064","PCCB",753.83
"11065","PIGA",118.035
"11066","C10orf129",0
"11067","DTYMK",491.85
"11068","KCNE2",7.815
"11069","PPM1N",26.385
"11070","PCDHGB3",13.27
"11071","ATE1",395.185
"11072","SPEN",593.28
"11073","SNX18",208.56
"11074","C1orf159",175.68
"11075","PLA2G10",14.67
"11076","EIF2AK3",505.73
"11077","TAF1A",93.03
"11078","KIAA1467",154.435
"11079","CPSF4",607.87
"11080","GLUL",8023.18
"11081","WBP5",2247.905
"11082","AMY2A",0
"11083","SLC25A3",8022.41
"11084","ZSCAN16",125.68
"11085","POLR2L",4195.61
"11086","GRIA2",7.085
"11087","MIR3654",43.63
"11088","SIMC1",192.37
"11089","TMED9",5329.425
"11090","CCNB1",129.24
"11091","MYOT",66.195
"11092","DEFA3",0
"11093","RIMBP3",5.715
"11094","LAMP2",3314.495
"11095","ABCA3",235.39
"11096","IFT81",228.925
"11097","TCEAL6",10.35
"11098","NUP54",555.42
"11099","MAB21L1",18.765
"11100","RPL23A",43688.795
"11101","RPS6KA5",101.9
"11102","ZNF101",119.685
"11103","CDH23",41.815
"11104","LY6K",63.87
"11105","PCDHA2",2.14
"11106","PPP1R35",493.605
"11107","BEGAIN",58.71
"11108","NEIL2",373.81
"11109","MYH14",460.985
"11110","FAM196A",6.43
"11111","DNAJC5G",0
"11112","ERP29",4803.05
"11113","TPRN",276.24
"11114","TUSC1",303.44
"11115","MAMSTR",51.36
"11116","ARHGAP40",23.675
"11117","ACER3",163.295
"11118","CCDC121",97.02
"11119","RP11-817J15.3",3.32
"11120","ZNF7",409.15
"11121","GCSAML",40.79
"11122","FAM196B",7.25
"11123","TCEA2",1437.185
"11124","ANKRD28",294.09
"11125","PHKB",1040.905
"11126","HDAC9",181.295
"11127","HYAL2",957.75
"11128","DIP2A",410.575
"11129","HACL1",416.32
"11130","IMPAD1",710.645
"11131","KLHL6",12.18
"11132","SIGLEC9",13.22
"11133","TMEM233",7.17
"11134","LRRC37A3",114.36
"11135","SNRPA1",845.33
"11136","PDGFRB",644.92
"11137","IL8",96.685
"11138","FGF1",43.785
"11139","DNAH14",92.7
"11140","PEX11G",280.115
"11141","MMP16",11.645
"11142","CIB2",461.335
"11143","BRWD3",49.21
"11144","STK24",1813.065
"11145","ASPM",3.925
"11146","ADAMTS8",97.705
"11147","KLHL3",33.78
"11148","TOMM5",1806.78
"11149","ACAP3",368.655
"11150","EPHA10",15.975
"11151","BCO2",39.22
"11152","TBC1D10B",607.87
"11153","TMEM47",583.085
"11154","SZRD1",1825.77
"11155","ACTC1",884.37
"11156","BHLHB9",102.255
"11157","RCHY1",549.685
"11158","XKR9",14.59
"11159","ZNF558",259.475
"11160","ISYNA1",1070.195
"11161","LHFPL1",7.285
"11162","VOPP1",761.72
"11163","ABHD6",179.395
"11164","PSME1",6493.525
"11165","DLGAP3",2.795
"11166","PCYOX1L",201.255
"11167","TARS2",388.37
"11168","POLG",579.05
"11169","CCDC9",551.56
"11170","LBP",0.535
"11171","COL9A1",90.42
"11172","ZNF165",28.345
"11173","PYGO2",764.36
"11174","TP53BP1",465.29
"11175","CUX2",318.6
"11176","FAM109A",167.9
"11177","AC090186.1",691.18
"11178","ARF3",2392.67
"11179","METTL6",262.205
"11180","ARRDC4",255.89
"11181","PTRHD1",957.885
"11182","TMEM185A",538.32
"11183","BST1",64.36
"11184","CDKL3",76.44
"11185","USP25",379.045
"11186","ZCCHC18",26.86
"11187","PFN2",2216.945
"11188","PRRG2",391.08
"11189","JAK2",119.68
"11190","SEC61G",5059.545
"11191","SUCNR1",2.025
"11192","ANKRD29",207.66
"11193","SAMD9L",57.085
"11194","ZNF394",403.51
"11195","MAP7",603.795
"11196","GTF2B",640.37
"11197","VMA21",269.605
"11198","TTC13",106.26
"11199","C4orf3",2529.15
"11200","CDIP1",715.63
"11201","MEA1",1825.68
"11202","AIFM3",45.21
"11203","UACA",503.96
"11204","ALDH16A1",340.325
"11205","USP15",521.76
"11206","SMAD4",1277.565
"11207","LHX4",4.335
"11208","SYVN1",1196.18
"11209","SGIP1",49.915
"11210","KCNMB1",559.295
"11211","HRH1",40.93
"11212","ATG2B",172.05
"11213","APPL1",395.18
"11214","TDRD6",26.96
"11215","RAB28",332.14
"11216","ARMCX5",277.23
"11217","SOD3",2247.905
"11218","RBM25",735.74
"11219","PSMD12",532.74
"11220","PIGB",361.04
"11221","SLX1A",293.075
"11222","KRT31",0
"11223","GNG3",8.29
"11224","MS4A14",7.08
"11225","HSPA14",410.635
"11226","C12orf10",1272.875
"11227","SNCA",363.56
"11228","ARNTL2",27.745
"11229","MACF1",1984.12
"11230","MAGEB17",2.63
"11231","MTRNR2L2",7.175
"11232","TRIM4",575.155
"11233","AC012215.1",16.03
"11234","ESRP2",462.115
"11235","RP11-1105G2.3",8.715
"11236","ADPRHL1",53.2
"11237","CXXC11",0.73
"11238","ASAP3",720.685
"11239","WNK4",429.58
"11240","C1QTNF9B",15.57
"11241","GTDC1",256.78
"11242","EVI5",145.02
"11243","SNAPC3",407.73
"11244","CCL16",3.72
"11245","HLX",76.99
"11246","DYNLL1",7280.575
"11247","CD3E",191.9
"11248","ERAP2",259.55
"11249","C1orf158",0
"11250","MAZ",5422.5
"11251","DOCK7",280.115
"11252","PET100",1645.53
"11253","ZSCAN9",231.33
"11254","DRP2",19.39
"11255","PDSS2",438.59
"11256","RBM26",426.57
"11257","RAD51B",211.31
"11258","ACSM2B",0.52
"11259","RCC2",642.655
"11260","TEKT4",2.88
"11261","FUBP1",1397.855
"11262","USP22",1540.41
